6604127	louwerse et al., ""data protection aspects in an integrated hospital information system,"" north-holland computers & security 3, 1984, pp. 286-294..
8645904	sadiq, wasim, and maria e. orlowska. ""applying graph reduction techniques for identifying structural conflicts in process models."" advanced information systems engineering. springer berlin heidelberg, 1999. cited by examiner.
9645155	upadhaya, a.r., lungrin, i., yamaguchi, h., fandrich, m. & thal, d.r. high-molecular weight a.beta.-oligomers and protofibrils are the predominant a.beta.-species in the native soluble protein fraction of the ad brain. journal of cellular and molecular medicine, no-no (2011). cited by applicant.
9181551	delihas et al., ""natural antisense rna/target rna interactions: possible models for antisense oligonucleotide drug design,"" nature biotechnology 15:751-753 (1997). cited by applicant.
8116403	samsung, r1-051047, ""system performance of adaptive cyclic delay diversity scheme,"" 3gpp tsg ran wg1 meeting #42bis, san diego, usa, oct. 10-14, 2005. cited by examiner.
9492449	tanaka et al., j. immunol. (1993) 151:5088-5095. cited by applicant.
8834838	macapinlac ha. the utility of 2-deoxy-2-[18f] fluoro-d-glucose positron emission tomography and combined positron emission tomography and computed tomography in lymphoma and melanoma. molecular imaging and biology 2004; 6 (4):200-207. cited by applicant.
8101431	shone et al., ""peptide substrate specificity and properties of the zincendopetidase activity of botulinum type b neurotoxin"", eur. j. biochem., 1994, vol. 225, pp. 263-270. cited by other.
7122735	ree, j. et al., ""reaction of atomic oxygen with adsorbed carbon monoxied on a platinum surface,"" journal of chemical physics, vol. 104, issue 2, pp. 742-757, jan. 8, 1996. cited by other.
6282684	translation of abstract of japanese patent no. 07085611..
7329671	poole and rosenwasser (2005) ""the role of immunoglobulin e and immune inflammation: implications in allergic rhinitis"" curr. allergy asthma rep. 5(3):252-258. cited by other.
6475524	darcy et al., pharmaceutical development and technology, 3(4), 503-507 (1998)..
7244449	lundberg, b.b., ""biologically active camptothecin derivatives for incorporation into liposome bilayers and lipid emulsions"" anti-cancer drug design 13:453-461 (1998). cited by other.
8148608	hansen et al., ""attachment of antibodies to sterically stabilized liposomes: evaluation, comparison and optimization of coupling procedures"", biochim, biophys. acta., 1239(2):133-144 (1995). cited by other.
9544314	index of evidence supporting defendants' opening claim construction brief regarding ""hardware key"" and ""access key""; prism technologies, llc v. adobe systems inc., et al.; case no. 8:10-cv-00220-les-tdt; doc. no. 173; filed jan. 28, 2011; 451 pages. cited by applicant.
6683677	arun kumar, et al.; optical flow: a curve evolution approach; ieee transactions on image processing; vol. 5, no. 4; apr. 1996; p. 598-610..
7531081	g. klesper & f. w. rollgen, ""field-induced ion chemistry leading to the formation of (m-2nh).sup.+ and (2m-2mh).sup.+ ions in field desorption mass spectrometry of saturated hydrocarbons,"" j. of mass spectrometry, vol. 31, pp. 383-388, 1996. cited by other.
7590968	frankel, ""quantum state control interference lithography and trim double patterning for 32-16nm lithography"", 2007, spie proceedings series, vol. 6520; 65202l, 9 pages. cited by other.
9176319	danielson, b. l. and c. d. whittenberg (1987). ""guided-wave reflectometry with micrometer resolution."" applied optics 26(14): 2836-2842. cited by applicant.
8716453	crystatin c [sus scrofa]. online. aug. 27, 2006 uploaded. ncbi entrez nucleotide, accession no. np.sub.--001038067 (gi:113205858) [retrieved on jan. 25, 2011]. retrieved from the internet: <url:http://www.ncbi.nlm.nih.gov/protein/113205858?sat=old06&satkey=64- 92928>, entire text. cited by applicant.
8874784	""digital cellular telecommunications system (phase 2+); mobile application part (map) specification (3gpp ts 09,02 version 7.6.0 release 1998),"" etsi ts 100 974 v7.6.0 (sep. 2000). (part 4 of 4, pp. 858-1145). cited by applicant.
6363506	s. dey et al. ""synthesizing designs with low-cardinality minimum feedback vertex set for partial scan application"" ieee, 0-816-5440, pp. 2-7, jun. 1994..
7636449	kim, zuwhan et al., automatic description of complex buildings with multiple images, ieee 0-7695-0813, 2000, pp. 155 - 162. cited by other.
8086662	maritz, p--microsoft letter to microsoft win32 professional developers conference attendees (nov. 8, 1993). cited by other.
6391329	jp 05 068459 a, earth seiyaku kk, mar. 23, 1993, abstract, database an 1993-130569, xp002138472..
9801543	balakrishnan, guha, fredo durand, and john guttag. ""detecting pulse from head motions in video."" computer vision and pattern recognition (cvpr), 2013 ieee conference on. ieee, 2013. cited by applicant.
7402298	zantek nd et al. e-cadherin regulates the function of the epha2 receptor tyrosine kinase. cell growth & differentiation. vol. 10, 629-638, sep. 1999. cited by examiner.
8622314	ecobee smart si thermostat installation manual, ecobee, 2012, 40 pages. cited by applicant.
7307083	harnett et al., ""novel lipoic acid analogues that inhibit nitric oxides synthase,"" bioorganic & med. chem. ltrs., 12:1439-1442 (2002). cited by other.
8673930	algros et al., ""small intestinal stromal tumors with skenoid fibers. clinicopathological study of three cases"", ann chir. 2003: 128(6): 397-401 abstract, on-line [found in the internet under www.pubmed.com aug. 7, 2008], pmid: 12943839 [pubmed--indexed for medline]. cited by applicant.
9562187	sigma-aldrich, ""polybutadiene, hydroxyl terminated"" jun. 8, 2014, https://web.archive.org/web/20140608155646/http:productialddrich/190799?l- ang=en&region=). cited by applicant.
8599922	"""fast variable-size block motion estimation using merging procedure with an adaptive threshold"", tu yu-kuang, jar-ferr yang, yi-nung shen, ming-ting sun. department of electrical engineering, national cheng kung university, taiwan, department of electrical engineering, university of washington, ieee copyright 2003. cited by examiner."
9854369	srinivasan, s., ""low-bandwidth binaural beamforming"", ieee electronics letters, 44(22), (oct. 23, 2008), 1292-1293. cited by applicant.
6013788	eugene uhlmann and anusch peyman, antisense oligonucleotides: a new therapeutic principle, chemical reviews, pp. 545-546, jun. 1990..
7139591	penmagic software inc., ""penmagic announces support for eo personal communicators and hobbit platform"", nov. 4, 1992, bates stamped pp. hsd0004134-4135. cited by other.
9268908	jeremic, b., et al., ""carboplatin and etoposide in advanced colorectal carcinoma. a phase study."" cancer. may 1, 1993;71 (9):2706-8. cited by applicant.
2947615	 glastechnische berichte, vol. 14, 1936, "veber die reaktionen von silikaten mit schwefeldroxyd," takats, 10 pp. 103-105.
7108784	han, ihn sup, ""environmental engineering parameters affecting the removal of hexavalent chromium and nitroaromatic compounds from water by granular activated carbon"", thesis, 178 pages, 1999. (abstract). cited by other.
d797144	kamigami, vector money icon set, apr. 11, 2009, canstockphoto.com [online], [site visited apr. 12, 2017]. available from internet: <http://www.canstockphoto.com/money-icon-set-1769057.html>. cited by examiner.
8491918	parkhill, j. et al. (mar. 2000). ""complete dna sequence of a serogroup a strain of neisseria meningitides z2491,"" nature 404(6777):502-506. cited by applicant.
8739125	"test manager: a regression testing tool--lee j. white, venkatasubramaniam narayanswamy, ted friedman, marc kirschenbaum, paul piwowarski, mitsuru oha--software maintenance ,1993. csm-93, proceedings. cited by examiner.
8951585	hummelbrunner et al. ""acute, sublethal, antifeedant, and synergistic effects of monoterpenoid essential oil compounds on the tobacco cutworm, spodoptera litura (lep., noctuidae)"" j. agric. food chem. 49(2): 715-720. 2001. cited by applicant.
9778900	sonos, inc. v. d&m holdings, inc., defendants' final invalidity contentions (jan. 18, 2017) (106 pages). cited by applicant.
5336668	ca 85:21745s agric. biol. chem. (1976) 40(4) 785-90..
7371228	""beta-blockers (beta-adrenergic blocking drugs)."" texas heart institute heart information center. mar. 18, 2003 <http://www.tmc.edu/thi/betameds.html>. cited by other.
6947038	stoll et al., ""computer-aided technologies in dentistry"" (article summary in english, article in german), dtsch zahnarztl z 45, 314-322, 1990..
9845489	""are supplements with amino acid chelated minerals better than those with other forms of minerals?"" https://www.consumerlab.com/answers/are+supplements+with+amino+acid+chela- ted+minerals+better+than+those+with+other+forms+of+minerals%3f/amino.sub.-- -acid.sub.--mineral.sub.--chelates/, downloaded jul. 31, 2014. cited by applicant.
7844364	kanda et al., development and evaluation of an interactive humanoid robot, 2002, ieee, pp. 1848-1855. cited by other.
4831631	becker, ""multigigahertz lumped-element electrooptic modulators"", ieee journal of quantum electronics, vol. qe-21, no. 8, aug. 1985, pp. 1144-1146..
8133493	rosen, s., et al., characterization of the cell wall lipopolysaccharide of a mutant of salmonella typhimurium lacking phosphomannose isomerase, biochemische zeitschrift, 1965, pp. 375-386, vol. 342. cited by other.
8306808	blinkpro: powerful bookmark manager: web page at http://www.blinkpro.com/, as available via the internet and printed on sep. 28, 2003. cited by other.
8853426	dauben et al; ""silicon-directed baeyer-villiger reactions. stereospecific synthesis of olefinic acids and esters;"" journal of the american chemical society; 1980; vol. 102; pp. 6894-6896. cited by applicant.
8015597	s. micali and p. rogaway, ""secure computation,"" proc. of advances in cryptology: crypto '91, lecture notes in computer science 576, springer, 1991, pp. 392-404. cited by other.
6223163	riordan, teresa, ""patents; a novel approach to making a better spermicide harks back to some old-fashioned methods"", the new york times, jun. 9, 1997; section d; p. 2; col. 1; business/financial desk..
8632578	wang, y. et al., ""baseline profiles of ocular surface and tear dynamics after allogeneic hematopoietic stem cell transplantation in patients with or without chronic gvhd-related dry eye,"" bone marrow transplantation, vol. 45, no. 6, jun. 2010, pp. 1077-1083. cited by applicant.
7053181	freeman et al., 1993, science, vol. 262, pp. 909-911. cited by other.
5658603	litvan et al., particulate admixture for enhanced freeze-thaw resistance for concrete, cement and concrete research, vol. 8, 53-60, pergamon press, inc..
6495317	petrash et al., jbc 267 (34) : 24833-24840 (1992)..
9265722	laskawi, r., et al., up-to-date report of botulinum toxin type a treatment in patients with gustatory sweating (frey's syndrome), laryngoscope mar. 1998;108(3):381-4. cited by applicant.
6252059	kwoh et al., ""transcription-based amplification system and detection of amplified human immunodeficiency virus type 1 with a bead-based sandwich hybridization format,"" proc. natl. acad. sci. usa 86:1173-1177 (1989)..
9617588	pavlov et al., ""helix-hairpin-helix motifs confer salt resistance and processivity on chimeric dna polymerases,"" proc. natl. acad. sci usa, oct. 15, 2002, vol. 99, no. 2; pp. 113510-13515. cited by applicant.
7297482	graddis, et al., ""controlled formation of model homo- and heterodimer coiled coil polypeptides,"" biochemistry, 32(47):12664-12671 (nov. 1993). cited by other.
6993877	notification from german pto regarding utility model revocation proceedings against unilin beheer b.v. utility model no. 297 24 428 (apr. 7, 2003), (with translation). cited by other.
8591455	koudelka et al. 1991. in-vivo behaviour of hypodermically implanted microfabricated glucose sensors. biosensors & bioelectronics 6:31-36. cited by applicant.
9587001	namavari, mohammad, et al., ""a novel method for direct site-specific radiolabeling of peptides using [18f] fdg,"" bioconjug chem., mar. 2009, vol. 20, no. 3, pp. 432-436. cited by applicant.
7289662	f. badra, a. qumsieh, and g. dudek, ""robust mosaicing using zernike moments,"" prai, vol. 13, no. 5, pp. 685-704, aug. 1999. cited by other.
6849660	gravel et al., ""resin-to-resin suzuki coupling of solid supported arylboronic acids,"" journal of combinatorial chemistry, may 2000, 2(3), 228-231..
7745708	wakitani, shigeyuki, tomoyuki saito, and arnold i. caplan. dec. 1995. ""myogenic cells derived from rat bone marrow mesenchymal stem cells exposed to 5-azacytidine."" muscle & nerve. vol. 18, pp. 1417-1426. cited by other.
7580814	payne, w. h. and ives, f.m., ""combination generators"" acm transactions on mathematical software, vol. 5, no. 2, pp. 163-172 (jun. 1979). cited by other.
8754070	ray fox et al., medical expenditures for the treatment of osteoporotic fractures in the united states in 1995: report from the national osteoporosis foundation, j. of bone and mineral research, vol. 12, no. 1, pp. 24-35 (1997). cited by applicant.
9749790	""operational best practices for managing trunked land mobile radio systems."" pswn--public safety program wireless network. final version. may 2003. 77 pages. cited by applicant.
7807781	remington's pharmaceutical sciences 1990, pp. 1519-1675, gennaro, a. r., ed., mack publishing company, easton, pa. cited by other.
6783952	gee, n.s., et al., the journal of biological chemsitry, the novel anticonvulsant drug gabapentin (neurontin), binds to the.delta.2.delta.subunit of a calcium channel, 1996, vol. 271:10, pp. 5768-5776..
9512146	zhang, j. j. et al., ""temperature and concentration control over interpenetration in a metal-organic material"", j. am. chem. soc. 2009, 131, 17040-17041. cited by applicant.
6898799	author unknown, ""quicktime video-editing software--adobe premiere 2.0"", macworld, jan. 1993..
7435688	merriam-webster online dictionary, www.merriam-webster.com, ""least"", mar. 2007. cited by other.
8271626	axis communications, ""axis 200+ and 240 camera server: user's guide"", www.axis.com/techsup/cam.sub.--servers/cam.sub.--240/index.htm, pp. 1-38, jan. 1999. cited by other.
6922772	keller, r.m., ""look-ahead processors,"" computing surveys, acm, vol. 7, no. 4, pp. 177-195 (dec. 1975)..
8137671	bowman, e.p., et al., current opinion in infectious diseases--19:245-252 (2006). cited by other.
8183918	"brinkhoff j et al: ""baseband impedance and linearization of fet circuits"" ieee transactions on microwave theory and techniques, ieee service center, piscataway, nj, us vol. 51, no. 12, dec. 2003, pp. 2523-2530, xp011105017 issn: 0018-9480 the whole document. cited by other."
6746669	the journal of immunology 158 (1997) 1332-44 lee et al ""expression of il-5... ""..
8067612	iannelli et al., tetrahedron 2005, 61, 1509-1515. cited by other.
5863389	winardi et al., ""pattern recognition in flow visualization around a paddle impeller"", journal c.e. in japan, p. 503..
6491871	mccray et al., ""properties and uses of photoreactive caged compounds,"" ann. rev. biophys. chem., 18:239-270 (1989)..
9315529	bamba et al., ""tio2--zno porous films formed by zno dissolution,"" azojomo, vol. 3, dec. 2007, 7 pages. cited by applicant.
8980857	changhua, z., et al., ""advance in chemical modified sirna"", international journal of laboratory medicine, vol. 27, issue 8, pp. 693-695, (2006). cited by applicant.
7013972	lll in-situ coal gasification program, stephens et al., jun., 14, 1976 (12 pages). cited by other.
8042151	""a role and context based security model"" by yolanta beresnevichiene. university of cambridge, computer laboratory, jan. 2003. pp. 1-89. cited by other.
8341036	annonymous, ""3com: 3com announces winners of the first annual retail network innovation awards,"" m2 presswire, may 22, 1997. cited by other.
9363048	hamalainen et al., ""wcdma adjacent channel interference requirements"", 1999 ieee vehicular technology conference, vol. 5, sep. 22, 2009, (pp. 2591-2595). cited by applicant.
8974652	cheng et al., ""preparation and hybridizaton analysis of dna/rna from e. coli on microfrabricated bioelectronic chips,"" nature biotech., 16:541-546, 1998. cited by applicant.
7897582	gold et al., ""escherichia coli and salmonella typhimurium: cellular and molecular biology"" vol. 2, 1987. cited by other.
8822424	sepulchre et al., ""the chemical ionisation mass spectrometry of aminocyclitol-aminogylcoside antibiotics,"" nouveau journal de chimie 2(4):405-409, jul. 1978. cited by applicant.
9663568	guatelli et al., ""isothermal, in vitro amplification of nucleic acids by a multienzyme reaction modeled after retroviral replication"", proc. natl. acad. sci. usa, (1990), 87:1874-1878. cited by applicant.
8902892	mike barnett, et al., ""building a high-performance collective communication library"". cited by applicant.
8509613	y. takushima et al., ""optical reflectometry based on correlation detection and its application to the in-service monitoring of wem passive optical network,"" optics express, vol. 15, no. 9, apr. 16, 2007, pp. 5318-5326. cited by applicant.
9842053	micron, ""tn-29-17: nand flash design and use considerations,"" mar. 10, 2010. cited by applicant.
6157721	news release, the document company xerox, xerox announces software kit for creating working documents with dataglyphs, nov. 6, 1995, minneapolis, mn, 13 pages..
8591956	tas et al., depressed monocyte polarization and clustering of dendritic cells in patients with head and neck cancer: in vitro restoration of this immunosuppression by thymic hormones. cancer immunol immunother. 1993; 36(2):108-14. cited by applicant.
9676963	feltman, rachel, ""this mind-blowing new 3-d printing technique is inspired by `terminator 2`"", the washington post, mar. 16, 2015, retrieved from the internet at url http://www.washingtonpost.com/news/speaking-of-science/wp/2015/03/16/this- -new-technology-blows-3d-printing-out-of-the-water-literally/. cited by applicant.
7749315	chemical reviews, robert clemens, ""diketene"", vol. 86, no. 2, pp. 241-258, apr. 1986. cited by other.
7658751	flavia namie azato, et al. ""traction endurance biomechanical study of metallic suture anchors at different insertion angles,"" acta ortop. bras., vol. 11, no. 1, sao paulo, jan./mar. 2003. cited by other.
5068868	zinkiewicz, et al., ""high-power vertical-cavity surface emitting algaas/gaas diode lasers"", appl. phys. lett., vol. 54(20), may 15, 1989..
9284581	hayes et al., ""combining computational and experimental screening for rapid optimization of protein properties,"" proc. natl. acad. sci. u.s.a. 99(25):15926-15931 (2002). cited by applicant.
8356254	rick kjeldsen et al.; interacting with steerable projected displays; @ may 2002; ieee computer society; pp. 1-6. cited by examiner.
6039684	"rosenberg, ""total lymphoid versus total body irradiation for immunosuppressive therapy,"" neurology, pp. 889-891, may 1987..
7666499	suzuki, a. and ishihara, m., application of co.sub.2 laser heating zone drawing and zone annealing to nylon 6 fibers. journal of applied polymer science. vol. 83 pp. 1711-1716 (2002). cited by other.
8019648	nautilus hyosung. ""new software for automated teller machines."" http://www.nautilus.hyosung.com/product.sub.--service/software.sub.--soft- ware05.html, accessed oct. 4, 2005, 3pp. cited by other.
5866205	sandhu, g., et al., ""metalorganic chemical vapor deposition of tin films for advanced metallization"", (nov. 1992)..
d259833	tandy leather co. cat. #114, spring-summer, 1976; p. 22 far right column, item second from bottom; ""bronco buster buckle""..
8815584	o'connor sm, et al. (2000) immobilization of neural cells in three-dimensional matrices for biosensor applications. biosens bioelectron. 14: 871-881. cited by applicant.
8293223	attal et al., 2004, ""maintenance treatment with thalidomide after autologous transplantation for myeloma: first analysis of a prospective randomized study of the intergroupe francophone du myelome (ifm 99 02),"" soc. hematol. 46.sup.th ann. meeting dec. 4-7, 2004, san diego, ca abstract #535. cited by other.
9249212	ressler, sigrun et al.: ""high-risk human papillomavirus e7 oncoprotein detection in cervical squamous cell carcinoma."", clinical cancer research: an official journal of the american association for cancer research dec. 1, 2007 lnkd-pubmed:18056184, vol. 13, no. 23, dec. 1, 2007, pp. 7067-7072, xp002587786, issn: 1078-0432. cited by applicant.
7816091	keane-myers, a., et al., ""resistance to antigen-induced airway hyperresponsiveness requires endogenous production of il-12,"" the journal of immunology 161:919-926 (1998). cited by other.
7205400	"ap. blanchard et al., ""high-density oligonucleotide arrays"", biosenser & bioelectronics, vol. 11, no. 6/7, apr. 26, 1996, pp. 687-690. cited by other.
6241851	teder, ""redox potential of polysulfide solutions and carbohydrate stabilization"", svensk papperstidning, nr. 5, mar. 15, 1968, pp. 149-160..
7085778	furuta, r. and stotts, p. d. programmable browsing semantics in trellis, proceedings of the second annual acm conference on hypertext citation 1989, pittsburgh, pennsylvania, united states 1989, pp. 27-42. cited by other.
6992575	m.e.p.cad ""autoalarm v. 1.0.24.700"" oct. 2000. cited by other.
9658820	schmandt et al., ""impromptu: managing networked audio applications for mobile users"", 2004, 11 pages. cited by applicant.
8591422	showing changes made/marked version: on-the-go supplement to the usb 2.0 specification revision 1.0a jun. 24, 2003. cited by applicant.
7947723	park, margaret a., et al., ""osu-03012 stimulates pkr-like endoplasmic reticulum-dependent increases in 70-kda heat shock protein expression, attenuating its lethal actions in transformed cells,"" department of biochemistry, virginia commonwealth university, richmond, va, usa. molecular pharmacology (2008), 73(4), 1168-1184. cited by other.
9097698	s. vassanelli, p. fromherz, ""transistor probes local potassium conductances in the adhesion region of cultured rat hippocampal neurons,"" the journal of neuroscience, aug. 15, 1999, 19(16):6767-6773, department of membrane and neurophysics, max-planck-i. cited by applicant.
7867985	j.m.s.--pure appl. chem., a33(9), pp. 1249-1262 (1996, rheology of synovial fluids and substitute polymers. cited by other.
7696323	sambrook j, fritsch ef, maniatis t. molecular cloning. a laboratory manual (2.sup.nd ed., cold spring harbor press, 1989.). cited by other.
8745738	rashid, fahmida, y. ""cyber-criminals shift to compromised web mail accounts for spam delivery"", retrieved at <<. http://www.eweek.com/c/a/messaging-and-collaboration/cybercriminals-shift- -to-compromised-web-mail-accounts-for-spam-delivery-808933/>>, jul. 13, 2011, pp. 3. cited by applicant.
8041022	centaur communications, ""secret bear platform allows paid-for sms annotated title--secret bear introduced cross-network reverse billing platform allowing content providers to charge for sms content,"" new media age, ndn 173-0354-6130-3, 1 pg., jun. 28, 2001. cited by other.
9844544	defendant actavis elizabeth llc's initial invalidity contentions, tris pharma, inc., v. actavis elizabeth llc, c.a. no. 16-603 (gms) in the united states district court for the district of delaware, pp. 1-111, may 17, 2017. cited by applicant.
5944573	e.i. givargizov, ""microstructure and field emission of diamond particles on silicon tips,"" applied surface science, (1995) pp. 24-30..
8481047	e. suenson, s. thorsen--the course and prerequisites of lys-plasminogen formation during fibrinolvsis; biochemistry 1988, 27, 2435-2443. cited by applicant.
7923694	shortt, dr. ken et al., ""a new direct reading extremity dosimeter--how the ed-1 sensor works,"" health physics society annual meeting, (jul. 1994). cited by other.
8409126	marosznska, et al., ""leukocytes and endothelium interaction as rate limiting step in the inflammatory response and a key factor in the ischemia-reperfusion injury,"" ann transplant 2000:5(4):5-11. cited by applicant.
9382127	stein, ""ir and mass spectra.,"" nist chemistry webbookmallard, w.g.linstrom, p.j., eds. nist standard reference database no. 69; national institute of standards and technology: gaithersburg, md, feb. 2000, sodium bicarbonate (http://webbook.nist.gov) retrieved apr. 4, 2011. cited by applicant.
8111895	"aufrichtig, et al. ""x-ray fluoroscopy spatio-temporal filtering with object detection."" ieee transactions on medical imaging. 14.4 (1995): 733-746. print. cited by examiner."
5766481	journal of chemical and engineering data, vol. 12, no. 4, ""preparation of some new aminimides"", by melancthon s. brown..
8404553	sung hyun jo et al., ""cmos compatible nanoscale nonvolatile resistance switching memory"", nano letters, 2008, pp. 392-397, vol. 8, no. 2. cited by applicant.
6605619	reddan et al. (1990) free radical biology and medicine, vol. 9, suppl. 1, p. 20, abstract 2.46..
5985540	vilaseca, m.a. et al., clinical chemistry (1997) 43(4) : 690-691..
6667868	abstract from u.s. patent no. 5,285,346, davies, ""current driven control for a power device"", feb. 8, 1994..
9398625	3gpp ts 25.413, ""3rd generation partnership project; technical specification group radio access network; utran iu interface radio access network application part (ranap) signalling (release 10)"", 427 pages, v10.3.0, sep. 2011. cited by applicant.
5729541	""european digital cellular telecommunications system (phase 2); channel coding (gsm 05.03)"", esti, aug. 1995, pp. 1-5 and mar. 1995, pp. 1-31..
5369113	f. ivy carroll et al., j. chem. soc., chem. commun., 44-46 (1993)..
9410964	hashimoto, 1992, bull. chem. soc. jpn., 65, 1268-1274. cited by applicant.
7696344	khvorova, et al., functional sirnas and mirnas exhibit strand bias, cell, oct. 2003, vol. 1115, pp. 209-216. cited by other.
9376398	matsui, h., et al., ""mechanism of action of inhibition of allergic immune responses by a novel antedrug tlr7 agonist,"" the journal of immunology, vol. 189, no. 11, nov. 2, 2012, pp. 5194-5205. cited by applicant.
6194556	bernstein et al., ""the isolation of angiotensin-converting enzyme cdna"", the journal of biological biochemistry, vol. 263, no. 23, pp. 11021-11024 (aug. 15, 1988)..
7136098	abstact: electronic endoscope appts.--has discriminator for... , wpat 95-117888/16. cited by other.
7710411	""using wordperfect.rtm. 5.1, special edition,"" que corporation, 1989, pp. cover, ii, 43-48, 61-63, and 121-127. cited by other.
9226907	glaxosmithkline ""submission to the medicines classification committee for reclassification of a medicine,"" samithkline beecham, 2001, 101-103, vol. 1. cited by applicant.
9749013	khan, , ""dual polarized dielectric resonator antennas"", chalmers university of technology, 2010. cited by applicant.
8613422	fluidline technology corporation flt bleed / sample valve maintenance, nov. 10, 2008. datasheet [online], fluid line technology. retrieved from the internet: www.fluidlinetech.com (1 page). cited by applicant.
8195263	kalantar-zadeh, kamyar, et al., ""near infra-red interactactance for longitudinal assessment of nutrition in dialysis patients,"" journal of renal nutrition, vol. 11, no. 1, pp. 23-31 (jan. 2001). cited by other.
7789754	""glossary of terms,"" ntra.com, http:www.ntra.com/news.asp?type=playthehorses&id=4797, 3 pages, jul. 8, 2003. cited by other.
7386834	brun et al., ""the token-oriented approach to program editing"", feb. 1985, sigplan notices, vol. 20, no. 2, pp. 17-20. cited by examiner.
8321313	billing procedures manual, version 7.2.0 feb. 1999, lawson software, inc. cited by other.
8241326	klutke, john james et al., transvaginal bladder neck suspension to cooper's ligament: a modified pereyra procedure, obstetrics & gynecology, vol. 88, no. 2, pp. 294-296 (aug. 1996). cited by other.
5871733	wigler et al., ""transformation of mammalian cells with genes from procaryotes and eucaryotes,"" cell 16:777-785 (1979)..
8617808	gazagne, a., et al., ""a fluorospot assay to detect single t lymphocytes simultaneously producing multiple cytokines,"" journal of immunological methods, 283:91-98, (2003). cited by applicant.
9422179	borja r, sanchez e, weiland p, travieso l, martin a. 1993. effect of natural ziolite support on the kinetics of cow manure anaerobic digestion. biomass and bioenergy. 5, 395-400. cited by applicant.
7203756	weinstein et al. ""writing a jdbc driver--tutorial needed"" google groups comp.lang.java.databases; jan. 18-29, 1999. cited by examiner.
7172813	kato, h., sano, m., miyamoto, k., and yao, t.; effect of o/zn on flux ration on crystalline quality of zno films grown by plasma-assisted molecular beam epitaxy; japanese journal of applied physics; 2003; pp. 2241-2244; vol. 42; the japan society of applied physics. cited by other.
8084207	morse r., et al., ""nucleotide sequence of part of the ropc gene encoding the b subunit of dna dependent rna polymerase from some gram-positive bacteria and comparative amino acid sequence analysis,"" systematic and applied microbiology, 1996, vol. 19, pp. 150-157. cited by other.
7989649	betz, al et al. (1978), ""polarity of the blood-brain barrier: neutral amino acid transport into isolated brain capillaries""; science 202:225-227. cited by other.
7078512	azuma, m. et al., ""functional expression of b7/bb1 on activated t lymphocytes,"" j. exp. med., vol. 177, pp. 845-850 (1993). cited by other.
9034655	semenova, et al., ""new data on the ""t-amino effect"" in series of 4-r-n,n-dimethylanilines,"" func. mat. (2003) 10:4, 730-737. cited by applicant."
7865334	horch, a., (2000), ""condition monitoring of control loops"", ph.d. dissertation, royal institute of technology, stockholm, sweden. http://www.lib.kth.se/fulltext/horch001204.pdf., (216 total pgs.). cited by other.
9133189	seligson et al., global histone modification patterns predict risk of prostate cancer recurrence. nature. jun. 30, 2005;435(7046):1262-6. cited by applicant.
9371343	taylor, et al., ""synthesis and crystal structure of the novel cyclometallophosphine complex re4c12(co)15-[mepp(me)pme]"", journal of the chemical society, chemical communications, 8, 1985, pp. 476-477. cited by applicant.
9713436	fang et al., ""comparison of risk stratification schemes to predict thromboembolism in people with nonvalvular atrial fibrillation"" j. of the american college of cardiology, 2008, 810-815, vol. 51, no. 8. cited by applicant.
9149484	van alphen, g.w.h.m. et al, the effect of prostaglandins on the isolated internal muscles of the mammalian eye, including man, documenta ophthalmologica, 1977, 397-415, 42(4). cited by applicant.
8318747	durham, ""mechanisms of mucosal inflammation in the nose and lungs,"" clin. exp. allergy 1998, 28 suppl. 2, 11-16. cited by other.
